<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20121008,180641,159.28000,1760
GAZP,0,20121008,180641,159.27000,5650
GAZP,0,20121008,180641,159.27000,450
GAZP,0,20121008,180641,159.27000,1410
GAZP,0,20121008,180641,159.27000,1390
GAZP,0,20121008,180641,159.26000,20
GAZP,0,20121008,180641,159.22000,10
GAZP,0,20121008,180641,159.21000,400
GAZP,0,20121008,180642,159.21000,100
GAZP,0,20121008,180642,159.27000,80
GAZP,0,20121008,180642,159.27000,220
GAZP,0,20121008,180642,159.27000,480
GAZP,0,20121008,180644,159.20000,1000
GAZP,0,20121008,180647,159.22000,50
GAZP,0,20121008,180650,159.20000,1120
GAZP,0,20121008,180654,159.17000,20
GAZP,0,20121008,180654,159.17000,60
GAZP,0,20121008,180654,159.16000,60
GAZP,0,20121008,180654,159.16000,120
GAZP,0,20121008,180654,159.16000,10
GAZP,0,20121008,180654,159.16000,10
GAZP,0,20121008,180655,159.16000,10
GAZP,0,20121008,180655,159.16000,10
GAZP,0,20121008,180655,159.16000,60
GAZP,0,20121008,180655,159.16000,10
GAZP,0,20121008,180656,159.16000,210
GAZP,0,20121008,180704,159.15000,10
GAZP,0,20121008,180705,159.15000,190
GAZP,0,20121008,180705,159.15000,210
GAZP,0,20121008,180705,159.14000,50
GAZP,0,20121008,180708,159.19000,120
GAZP,0,20121008,180708,159.19000,60
GAZP,0,20121008,180708,159.19000,120
GAZP,0,20121008,180708,159.19000,300
GAZP,0,20121008,180708,159.19000,60
GAZP,0,20121008,180708,159.19000,300
GAZP,0,20121008,180708,159.19000,60
GAZP,0,20121008,180708,159.19000,180
GAZP,0,20121008,180717,159.14000,70
GAZP,0,20121008,180717,159.13000,10
GAZP,0,20121008,180718,159.13000,20
GAZP,0,20121008,180718,159.13000,100
GAZP,0,20121008,180718,159.13000,100
GAZP,0,20121008,180718,159.14000,100
GAZP,0,20121008,180719,159.17000,300
GAZP,0,20121008,180720,159.17000,20
GAZP,0,20121008,180720,159.17000,280
GAZP,0,20121008,180720,159.17000,20
GAZP,0,20121008,180720,159.16000,200
GAZP,0,20121008,180720,159.16000,180
GAZP,0,20121008,180721,159.16000,220
GAZP,0,20121008,180721,159.16000,400
GAZP,0,20121008,180727,159.14000,60
GAZP,0,20121008,180730,159.15000,10
GAZP,0,20121008,180730,159.15000,350
GAZP,0,20121008,180733,159.16000,360
GAZP,0,20121008,180733,159.16000,1500
GAZP,0,20121008,180733,159.16000,1000
GAZP,0,20121008,180733,159.15000,3140
GAZP,0,20121008,180733,159.15000,1500
GAZP,0,20121008,180733,159.14000,2000
GAZP,0,20121008,180733,159.14000,20
GAZP,0,20121008,180733,159.14000,8000
GAZP,0,20121008,180733,159.13000,280
GAZP,0,20121008,180733,159.13000,2820
GAZP,0,20121008,180733,159.13000,9660
GAZP,0,20121008,180733,159.12000,2000
GAZP,0,20121008,180733,159.12000,10
GAZP,0,20121008,180733,159.12000,10
GAZP,0,20121008,180733,159.12000,280
GAZP,0,20121008,180733,159.11000,190
GAZP,0,20121008,180733,159.11000,700
GAZP,0,20121008,180733,159.11000,5650
GAZP,0,20121008,180733,159.11000,880
GAZP,0,20121008,180733,159.11000,2000
GAZP,0,20121008,180733,159.11000,20
GAZP,0,20121008,180733,159.11000,980
GAZP,0,20121008,180733,159.10000,150
GAZP,0,20121008,180733,159.10000,1500
GAZP,0,20121008,180733,159.10000,350
GAZP,0,20121008,180733,159.10000,80
GAZP,0,20121008,180734,159.17000,30
GAZP,0,20121008,180734,159.17000,60
GAZP,0,20121008,180737,159.17000,60
GAZP,0,20121008,180737,159.17000,150
GAZP,0,20121008,180737,159.18000,30
GAZP,0,20121008,180739,159.16000,50
GAZP,0,20121008,180742,159.16000,100
GAZP,0,20121008,180744,159.15000,20
GAZP,0,20121008,180746,159.15000,100
GAZP,0,20121008,180750,159.10000,100
GAZP,0,20121008,180752,159.10000,600
GAZP,0,20121008,180752,159.10000,280
GAZP,0,20121008,180752,159.10000,120
GAZP,0,20121008,180756,159.10000,280
GAZP,0,20121008,180756,159.10000,10
GAZP,0,20121008,180756,159.09000,280
GAZP,0,20121008,180756,159.08000,280
GAZP,0,20121008,180756,159.08000,2110
GAZP,0,20121008,180802,159.08000,10
GAZP,0,20121008,180802,159.08000,280
GAZP,0,20121008,180808,159.11000,180
GAZP,0,20121008,180808,159.12000,120
GAZP,0,20121008,180808,159.12000,160
GAZP,0,20121008,180808,159.13000,140
GAZP,0,20121008,180809,159.16000,50
GAZP,0,20121008,180809,159.17000,10
GAZP,0,20121008,180809,159.17000,60
GAZP,0,20121008,180809,159.18000,360
GAZP,0,20121008,180809,159.18000,240
GAZP,0,20121008,180822,159.17000,120
GAZP,0,20121008,180822,159.18000,60
GAZP,0,20121008,180823,159.17000,120
GAZP,0,20121008,180825,159.17000,420
GAZP,0,20121008,180825,159.17000,180
GAZP,0,20121008,180825,159.17000,360
GAZP,0,20121008,180826,159.15000,10
GAZP,0,20121008,180833,159.11000,610
GAZP,0,20121008,180833,159.08000,100
GAZP,0,20121008,180833,159.08000,1480
GAZP,0,20121008,180833,159.08000,300
GAZP,0,20121008,180833,159.07000,40
GAZP,0,20121008,180833,159.07000,970
GAZP,0,20121008,180834,159.09000,10
GAZP,0,20121008,180834,159.09000,30
GAZP,0,20121008,180834,159.08000,80
GAZP,0,20121008,180835,159.15000,10
GAZP,0,20121008,180836,159.15000,40
GAZP,0,20121008,180837,159.10000,100
GAZP,0,20121008,180837,159.07000,250
GAZP,0,20121008,180837,159.08000,50
GAZP,0,20121008,180840,159.13000,30
GAZP,0,20121008,180840,159.15000,460
GAZP,0,20121008,180840,159.16000,30
GAZP,0,20121008,180840,159.17000,5870
GAZP,0,20121008,180840,159.17000,3000
GAZP,0,20121008,180840,159.16000,350
GAZP,0,20121008,180840,159.17000,50
GAZP,0,20121008,180840,159.17000,1500
GAZP,0,20121008,180840,159.18000,100
GAZP,0,20121008,180840,159.18000,400
GAZP,0,20121008,180840,159.16000,1600
GAZP,0,20121008,180840,159.18000,400
GAZP,0,20121008,180840,159.18000,1270
GAZP,0,20121008,180840,159.18000,190
GAZP,0,20121008,180840,159.18000,20
GAZP,0,20121008,180840,159.18000,1960
GAZP,0,20121008,180840,159.18000,40
GAZP,0,20121008,180840,159.18000,60
GAZP,0,20121008,180841,159.18000,150
GAZP,0,20121008,180841,159.18000,270
GAZP,0,20121008,180841,159.18000,130
GAZP,0,20121008,180841,159.14000,10
GAZP,0,20121008,180842,159.19000,3870
GAZP,0,20121008,180843,159.18000,340
GAZP,0,20121008,180843,159.18000,260
GAZP,0,20121008,180843,159.18000,400
GAZP,0,20121008,180843,159.19000,340
GAZP,0,20121008,180851,159.15000,280
GAZP,0,20121008,180851,159.19000,1790
GAZP,0,20121008,180851,159.20000,3880
GAZP,0,20121008,180851,159.20000,50
GAZP,0,20121008,180851,159.21000,280
GAZP,0,20121008,180851,159.21000,390
GAZP,0,20121008,180851,159.21000,1610
GAZP,0,20121008,180851,159.21000,400
GAZP,0,20121008,180851,159.21000,280
GAZP,0,20121008,180851,159.21000,4510
GAZP,0,20121008,180851,159.21000,2170
GAZP,0,20121008,180851,159.22000,100
GAZP,0,20121008,180851,159.22000,1500
GAZP,0,20121008,180851,159.23000,1000
GAZP,0,20121008,180851,159.23000,100
GAZP,0,20121008,180851,159.23000,100
GAZP,0,20121008,180851,159.23000,100
GAZP,0,20121008,180851,159.24000,60
GAZP,0,20121008,180851,159.24000,2010
GAZP,0,20121008,180851,159.24000,2990
GAZP,0,20121008,180851,159.24000,100
GAZP,0,20121008,180851,159.27000,100
GAZP,0,20121008,180851,159.27000,200
GAZP,0,20121008,180851,159.27000,900
GAZP,0,20121008,180851,159.28000,740
GAZP,0,20121008,180851,159.24000,100
GAZP,0,20121008,180851,159.28000,1260
GAZP,0,20121008,180851,159.29000,2500
GAZP,0,20121008,180851,159.30000,100
GAZP,0,20121008,180851,159.30000,40
GAZP,0,20121008,180851,159.28000,2000
GAZP,0,20121008,180851,159.28000,70
GAZP,0,20121008,180851,159.27000,30
GAZP,0,20121008,180851,159.27000,1500
GAZP,0,20121008,180851,159.28000,180
GAZP,0,20121008,180851,159.30000,290
GAZP,0,20121008,180851,159.25000,100
GAZP,0,20121008,180851,159.27000,70
GAZP,0,20121008,180851,159.27000,890
GAZP,0,20121008,180851,159.19000,600
GAZP,0,20121008,180851,159.19000,600
GAZP,0,20121008,180851,159.16000,180
GAZP,0,20121008,180851,159.14000,120
GAZP,0,20121008,180851,159.14000,260
GAZP,0,20121008,180851,159.12000,500
GAZP,0,20121008,180851,159.12000,280
GAZP,0,20121008,180851,159.12000,460
GAZP,0,20121008,180851,159.17000,100
GAZP,0,20121008,180851,159.17000,5650
GAZP,0,20121008,180851,159.17000,90
GAZP,0,20121008,180851,159.17000,100
GAZP,0,20121008,180852,159.17000,1560
GAZP,0,20121008,180852,159.21000,100
GAZP,0,20121008,180852,159.16000,100
GAZP,0,20121008,180852,159.11000,280
GAZP,0,20121008,180852,159.11000,20
GAZP,0,20121008,180852,159.16000,300
GAZP,0,20121008,180853,159.17000,300
GAZP,0,20121008,180853,159.17000,500
GAZP,0,20121008,180854,159.16000,400
GAZP,0,20121008,180855,159.18000,30
GAZP,0,20121008,180856,159.18000,30
GAZP,0,20121008,180857,159.18000,280
GAZP,0,20121008,180858,159.17000,280
GAZP,0,20121008,180858,159.19000,60
GAZP,0,20121008,180859,159.19000,40
GAZP,0,20121008,180859,159.19000,20
GAZP,0,20121008,180900,159.20000,560
GAZP,0,20121008,180907,159.17000,120
GAZP,0,20121008,180908,159.18000,60
GAZP,0,20121008,180909,159.17000,60
GAZP,0,20121008,180909,159.17000,60
GAZP,0,20121008,180909,159.17000,60
GAZP,0,20121008,180909,159.17000,60
GAZP,0,20121008,180913,159.19000,100
GAZP,0,20121008,180914,159.19000,100
GAZP,0,20121008,180919,159.19000,800
GAZP,0,20121008,180919,159.20000,500
GAZP,0,20121008,180921,159.20000,50
GAZP,0,20121008,180921,159.20000,40
GAZP,0,20121008,180921,159.20000,40
GAZP,0,20121008,180921,159.20000,140
GAZP,0,20121008,180921,159.20000,80
GAZP,0,20121008,180921,159.20000,100
GAZP,0,20121008,180921,159.20000,10
GAZP,0,20121008,180921,159.20000,30
GAZP,0,20121008,180921,159.20000,370
GAZP,0,20121008,180921,159.20000,80
GAZP,0,20121008,180921,159.20000,140
GAZP,0,20121008,180921,159.20000,20
GAZP,0,20121008,180921,159.20000,20
GAZP,0,20121008,180921,159.21000,100
GAZP,0,20121008,180922,159.19000,400
GAZP,0,20121008,180922,159.21000,10
GAZP,0,20121008,180922,159.21000,50
GAZP,0,20121008,180923,159.21000,100
GAZP,0,20121008,180928,159.19000,30
GAZP,0,20121008,180934,159.21000,440
GAZP,0,20121008,180934,159.21000,600
GAZP,0,20121008,180934,159.21000,600
GAZP,0,20121008,180934,159.21000,100
GAZP,0,20121008,180935,159.21000,200
GAZP,0,20121008,180943,159.21000,340
GAZP,0,20121008,180943,159.21000,400
GAZP,0,20121008,180951,159.21000,150
GAZP,0,20121008,180957,159.23000,280
GAZP,0,20121008,180957,159.23000,80
GAZP,0,20121008,180959,159.23000,50
GAZP,0,20121008,181003,159.23000,60
GAZP,0,20121008,181003,159.23000,310
GAZP,0,20121008,181003,159.24000,230
GAZP,0,20121008,181003,159.24000,120
GAZP,0,20121008,181003,159.24000,120
GAZP,0,20121008,181003,159.24000,60
GAZP,0,20121008,181003,159.24000,300
GAZP,0,20121008,181004,159.24000,20
GAZP,0,20121008,181014,159.24000,1000
GAZP,0,20121008,181015,159.21000,50
GAZP,0,20121008,181018,159.21000,50
GAZP,0,20121008,181024,159.21000,20
GAZP,0,20121008,181025,159.24000,500
GAZP,0,20121008,181036,159.22000,10
GAZP,0,20121008,181038,159.21000,50
GAZP,0,20121008,181038,159.23000,60
GAZP,0,20121008,181038,159.23000,20
GAZP,0,20121008,181038,159.24000,340
GAZP,0,20121008,181038,159.24000,180
GAZP,0,20121008,181039,159.24000,60
GAZP,0,20121008,181039,159.24000,300
GAZP,0,20121008,181039,159.24000,60
GAZP,0,20121008,181043,159.24000,1800
GAZP,0,20121008,181046,159.19000,30
GAZP,0,20121008,181046,159.19000,120
GAZP,0,20121008,181049,159.18000,240
GAZP,0,20121008,181049,159.18000,60
GAZP,0,20121008,181049,159.18000,50
GAZP,0,20121008,181059,159.19000,40
GAZP,0,20121008,181059,159.19000,810
GAZP,0,20121008,181100,159.20000,30
GAZP,0,20121008,181100,159.18000,10
GAZP,0,20121008,181100,159.18000,60
GAZP,0,20121008,181100,159.18000,330
GAZP,0,20121008,181102,159.18000,30
GAZP,0,20121008,181102,159.18000,600
GAZP,0,20121008,181102,159.17000,300
GAZP,0,20121008,181102,159.17000,70
GAZP,0,20121008,181118,159.19000,100
GAZP,0,20121008,181118,159.19000,200
GAZP,0,20121008,181118,159.20000,10
GAZP,0,20121008,181118,159.21000,1040
GAZP,0,20121008,181120,159.17000,10
GAZP,0,20121008,181132,159.22000,440
GAZP,0,20121008,181132,159.23000,20
GAZP,0,20121008,181132,159.23000,540
GAZP,0,20121008,181142,159.19000,20
GAZP,0,20121008,181142,159.18000,980
GAZP,0,20121008,181153,159.17000,200
GAZP,0,20121008,181153,159.17000,240
GAZP,0,20121008,181154,159.19000,120000
GAZP,0,20121008,181155,159.15000,350
GAZP,0,20121008,181157,159.16000,280
GAZP,0,20121008,181157,159.16000,220
GAZP,0,20121008,181201,159.16000,10
GAZP,0,20121008,181202,159.16000,1500
GAZP,0,20121008,181202,159.15000,150
GAZP,0,20121008,181202,159.15000,350
GAZP,0,20121008,181204,159.15000,280
GAZP,0,20121008,181204,159.14000,280
GAZP,0,20121008,181204,159.14000,130
GAZP,0,20121008,181204,159.15000,220
GAZP,0,20121008,181211,159.16000,100
GAZP,0,20121008,181211,159.16000,1500
GAZP,0,20121008,181211,159.16000,1400
GAZP,0,20121008,181216,159.16000,40
GAZP,0,20121008,181232,159.16000,20
GAZP,0,20121008,181234,159.17000,300
GAZP,0,20121008,181253,159.20000,30
GAZP,0,20121008,181253,159.20000,1500
GAZP,0,20121008,181253,159.20000,1250
GAZP,0,20121008,181253,159.21000,10
GAZP,0,20121008,181253,159.23000,50
GAZP,0,20121008,181253,159.23000,50
GAZP,0,20121008,181253,159.23000,460
GAZP,0,20121008,181253,159.24000,1440
GAZP,0,20121008,181253,159.25000,30
GAZP,0,20121008,181253,159.25000,30
GAZP,0,20121008,181253,159.25000,360
GAZP,0,20121008,181253,159.25000,270
GAZP,0,20121008,181253,159.25000,50
GAZP,0,20121008,181253,159.25000,220
GAZP,0,20121008,181253,159.25000,150
GAZP,0,20121008,181253,159.25000,2000
GAZP,0,20121008,181253,159.25000,100
GAZP,0,20121008,181253,159.26000,400
GAZP,0,20121008,181253,159.27000,400
GAZP,0,20121008,181253,159.27000,10
GAZP,0,20121008,181253,159.27000,4910
GAZP,0,20121008,181253,159.27000,860
GAZP,0,20121008,181253,159.27000,2500
GAZP,0,20121008,181253,159.27000,30
GAZP,0,20121008,181253,159.28000,10000
GAZP,0,20121008,181253,159.28000,2500
GAZP,0,20121008,181253,159.28000,3330
GAZP,0,20121008,181253,159.29000,400
GAZP,0,20121008,181253,159.29000,10
GAZP,0,20121008,181253,159.29000,2500
GAZP,0,20121008,181253,159.29000,140
GAZP,0,20121008,181253,159.16000,940
GAZP,0,20121008,181253,159.16000,1420
GAZP,0,20121008,181254,159.14000,150
GAZP,0,20121008,181254,159.14000,280
GAZP,0,20121008,181254,159.13000,250
GAZP,0,20121008,181254,159.13000,280
GAZP,0,20121008,181254,159.13000,20
GAZP,0,20121008,181255,159.19000,290
GAZP,0,20121008,181255,159.19000,710
GAZP,0,20121008,181255,159.19000,280
GAZP,0,20121008,181255,159.21000,280
GAZP,0,20121008,181255,159.22000,10
GAZP,0,20121008,181255,159.23000,280
GAZP,0,20121008,181255,159.25000,150
GAZP,0,20121008,181255,159.26000,160
GAZP,0,20121008,181255,159.29000,50
GAZP,0,20121008,181255,159.29000,400
GAZP,0,20121008,181256,159.16000,70
GAZP,0,20121008,181257,159.17000,20
GAZP,0,20121008,181300,159.17000,70
GAZP,0,20121008,181302,159.18000,110
GAZP,0,20121008,181302,159.17000,230
GAZP,0,20121008,181305,159.17000,180
GAZP,0,20121008,181312,159.18000,30
GAZP,0,20121008,181312,159.26000,30
GAZP,0,20121008,181314,159.16000,110
GAZP,0,20121008,181323,159.17000,10
GAZP,0,20121008,181323,159.17000,580
GAZP,0,20121008,181323,159.16000,140
GAZP,0,20121008,181323,159.16000,30
GAZP,0,20121008,181323,159.16000,390
GAZP,0,20121008,181323,159.16000,80
GAZP,0,20121008,181323,159.16000,160
GAZP,0,20121008,181323,159.16000,20
GAZP,0,20121008,181323,159.16000,510
GAZP,0,20121008,181323,159.16000,730
GAZP,0,20121008,181324,159.16000,20
GAZP,0,20121008,181324,159.16000,10
GAZP,0,20121008,181324,159.16000,860
GAZP,0,20121008,181324,159.15000,1250
GAZP,0,20121008,181324,159.13000,280
GAZP,0,20121008,181324,159.12000,10
GAZP,0,20121008,181324,159.12000,10
GAZP,0,20121008,181324,159.11000,10
GAZP,0,20121008,181324,159.11000,1120
GAZP,0,20121008,181324,159.11000,1310
GAZP,0,20121008,181324,159.10000,60
GAZP,0,20121008,181324,159.10000,100
GAZP,0,20121008,181324,159.10000,100
GAZP,0,20121008,181324,159.10000,60
GAZP,0,20121008,181324,159.10000,730
GAZP,0,20121008,181324,159.11000,1960
GAZP,0,20121008,181326,159.14000,100
GAZP,0,20121008,181327,159.11000,300
GAZP,0,20121008,181327,159.11000,600
GAZP,0,20121008,181331,159.12000,40
GAZP,0,20121008,181331,159.12000,20
GAZP,0,20121008,181331,159.12000,10
GAZP,0,20121008,181331,159.12000,140
GAZP,0,20121008,181331,159.12000,30
GAZP,0,20121008,181331,159.12000,110
GAZP,0,20121008,181332,159.12000,50
GAZP,0,20121008,181333,159.11000,10
GAZP,0,20121008,181336,159.11000,340
GAZP,0,20121008,181336,159.11000,1250
GAZP,0,20121008,181336,159.11000,4030
GAZP,0,20121008,181336,159.10000,18380
GAZP,0,20121008,181336,159.14000,60
GAZP,0,20121008,181338,159.10000,50
GAZP,0,20121008,181339,159.14000,30
GAZP,0,20121008,181339,159.14000,190
GAZP,0,20121008,181340,159.12000,50
GAZP,0,20121008,181349,159.15000,60
GAZP,0,20121008,181349,159.17000,110
GAZP,0,20121008,181349,159.17000,40
GAZP,0,20121008,181349,159.17000,160
GAZP,0,20121008,181349,159.17000,30
GAZP,0,20121008,181349,159.17000,80
GAZP,0,20121008,181349,159.17000,10
GAZP,0,20121008,181349,159.17000,170
GAZP,0,20121008,181349,159.17000,110
GAZP,0,20121008,181349,159.17000,20
GAZP,0,20121008,181350,159.17000,20
GAZP,0,20121008,181350,159.17000,10
GAZP,0,20121008,181350,159.17000,40
GAZP,0,20121008,181350,159.17000,100
GAZP,0,20121008,181350,159.17000,60
GAZP,0,20121008,181350,159.17000,290
GAZP,0,20121008,181356,159.17000,40
GAZP,0,20121008,181356,159.17000,1500
GAZP,0,20121008,181356,159.16000,240
GAZP,0,20121008,181356,159.16000,220
GAZP,0,20121008,181400,159.14000,100
GAZP,0,20121008,181405,159.14000,120
GAZP,0,20121008,181405,159.14000,880
GAZP,0,20121008,181407,159.22000,30
GAZP,0,20121008,181407,159.23000,10
GAZP,0,20121008,181407,159.23000,10
GAZP,0,20121008,181407,159.23000,50
GAZP,0,20121008,181408,159.15000,30
GAZP,0,20121008,181408,159.15000,320
GAZP,0,20121008,181419,159.17000,30
GAZP,0,20121008,181419,159.17000,160
GAZP,0,20121008,181419,159.17000,170
GAZP,0,20121008,181424,159.24000,80
GAZP,0,20121008,181424,159.25000,10
GAZP,0,20121008,181424,159.25000,910
GAZP,0,20121008,181426,159.17000,10
GAZP,0,20121008,181426,159.17000,270
GAZP,0,20121008,181426,159.17000,230
GAZP,0,20121008,181434,159.21000,280
GAZP,0,20121008,181434,159.22000,280
GAZP,0,20121008,181434,159.22000,640
GAZP,0,20121008,181435,159.17000,10
GAZP,0,20121008,181435,159.17000,150
GAZP,0,20121008,181435,159.23000,280
GAZP,0,20121008,181435,159.24000,200
GAZP,0,20121008,181435,159.24000,240
GAZP,0,20121008,181435,159.25000,200
GAZP,0,20121008,181435,159.25000,30
GAZP,0,20121008,181435,159.25000,10
GAZP,0,20121008,181435,159.25000,40
GAZP,0,20121008,181438,159.17000,50
GAZP,0,20121008,181440,159.23000,50
GAZP,0,20121008,181448,159.17000,230
GAZP,0,20121008,181448,159.16000,170
GAZP,0,20121008,181508,159.24000,10
GAZP,0,20121008,181508,159.24000,190
GAZP,0,20121008,181508,159.24000,1500
GAZP,0,20121008,181508,159.25000,10
GAZP,0,20121008,181508,159.25000,280
GAZP,0,20121008,181508,159.25000,5650
GAZP,0,20121008,181508,159.25000,150
GAZP,0,20121008,181508,159.25000,500
GAZP,0,20121008,181509,159.25000,30
GAZP,0,20121008,181510,159.26000,1000
GAZP,0,20121008,181510,159.26000,680
GAZP,0,20121008,181510,159.26000,1500
GAZP,0,20121008,181510,159.27000,320
GAZP,0,20121008,181510,159.28000,2500
GAZP,0,20121008,181510,159.28000,10
GAZP,0,20121008,181512,159.25000,200
GAZP,0,20121008,181512,159.25000,200
GAZP,0,20121008,181513,159.25000,590
GAZP,0,20121008,181514,159.25000,350
GAZP,0,20121008,181521,159.25000,1200
GAZP,0,20121008,181522,159.25000,200
GAZP,0,20121008,181522,159.25000,400
GAZP,0,20121008,181522,159.25000,200
GAZP,0,20121008,181522,159.25000,1500
GAZP,0,20121008,181522,159.25000,1500
GAZP,0,20121008,181522,159.25000,100
GAZP,0,20121008,181522,159.25000,100
GAZP,0,20121008,181523,159.25000,1500
GAZP,0,20121008,181523,159.25000,1500
GAZP,0,20121008,181523,159.25000,1500
GAZP,0,20121008,181523,159.25000,10
GAZP,0,20121008,181523,159.25000,200
GAZP,0,20121008,181523,159.25000,30
GAZP,0,20121008,181524,159.25000,1250
GAZP,0,20121008,181525,159.25000,2500
GAZP,0,20121008,181526,159.25000,150
GAZP,0,20121008,181527,159.25000,10
GAZP,0,20121008,181529,159.26000,300
GAZP,0,20121008,181529,159.27000,10
GAZP,0,20121008,181529,159.27000,1500
GAZP,0,20121008,181529,159.27000,1500
GAZP,0,20121008,181529,159.27000,1500
GAZP,0,20121008,181529,159.28000,1500
GAZP,0,20121008,181529,159.28000,1500
GAZP,0,20121008,181529,159.28000,3000
GAZP,0,20121008,181530,159.25000,150
GAZP,0,20121008,181535,159.25000,590
GAZP,0,20121008,181536,159.25000,590
GAZP,0,20121008,181537,159.27000,10
GAZP,0,20121008,181537,159.28000,30
GAZP,0,20121008,181539,159.25000,10
GAZP,0,20121008,181540,159.25000,50
GAZP,0,20121008,181546,159.28000,50
GAZP,0,20121008,181601,159.25000,50
GAZP,0,20121008,181605,159.26000,50
GAZP,0,20121008,181605,159.28000,420
GAZP,0,20121008,181605,159.28000,100
GAZP,0,20121008,181605,159.28000,10
GAZP,0,20121008,181605,159.28000,10
GAZP,0,20121008,181605,159.28000,2500
GAZP,0,20121008,181605,159.29000,10
GAZP,0,20121008,181605,159.29000,100
GAZP,0,20121008,181605,159.29000,90
GAZP,0,20121008,181605,159.29000,7610
GAZP,0,20121008,181607,159.29000,2390
GAZP,0,20121008,181607,159.29000,100
GAZP,0,20121008,181607,159.29000,10
GAZP,0,20121008,181610,159.30000,280
GAZP,0,20121008,181611,159.30000,1000
GAZP,0,20121008,181612,159.30000,48720
GAZP,0,20121008,181612,159.30000,10000
GAZP,0,20121008,181612,159.30000,5000
GAZP,0,20121008,181612,159.30000,200
GAZP,0,20121008,181612,159.30000,10
